language1,language2,paradigm1,paradigm2,common_actors
CSS,Fortran,declarative,imperative,2
CSS,Elixir,declarative,functional,24
CSS,Groovy,declarative,functional,16
CSS,Haskell,declarative,functional,13
CSS,Clojure,declarative,functional,11
CSS,Erlang,declarative,functional,3
CSS,OCaml,declarative,functional,5
CSS,Common Lisp,declarative,functional,1
CSS,HTML,declarative,declarative,1174
CSS,CSS,declarative,declarative,7643
CSS,XSLT,declarative,declarative,9
CSS,Elm,declarative,declarative,7
CSS,PLpgSQL,declarative,declarative,7
CSS,Nix,declarative,declarative,0
XSLT,Roff,declarative,undefined,0
XSLT,SaltStack,declarative,undefined,0
XSLT,Vala,declarative,undefined,0
XSLT,Shell,declarative,scripted,22
XSLT,PowerShell,declarative,scripted,1
XSLT,Vim script,declarative,scripted,2
XSLT,Emacs Lisp,declarative,scripted,1
XSLT,Batchfile,declarative,scripted,0
XSLT,PHP,declarative,procedural,15
XSLT,C++,declarative,procedural,14
XSLT,JavaScript,declarative,oob,21
XSLT,Python,declarative,oob,18
XSLT,Java,declarative,oob,30
XSLT,Ruby,declarative,oob,18
XSLT,C#,declarative,oob,5
XSLT,TypeScript,declarative,oob,1
XSLT,Objective-C,declarative,oob,1
XSLT,Jupyter Notebook,declarative,oob,3
XSLT,Kotlin,declarative,oob,1
XSLT,Dart,declarative,oob,0
XSLT,Go,declarative,multi,7
XSLT,Swift,declarative,multi,0
XSLT,Scala,declarative,multi,9
XSLT,R,declarative,multi,1
XSLT,Rust,declarative,multi,1
XSLT,Perl,declarative,multi,2
XSLT,Lua,declarative,multi,0
XSLT,CoffeeScript,declarative,multi,0
XSLT,Matlab,declarative,multi,0
XSLT,Julia,declarative,multi,0
XSLT,Visual Basic,declarative,multi,0
XSLT,D,declarative,multi,0
XSLT,F#,declarative,multi,0
XSLT,Assembly,declarative,machine,0
XSLT,C,declarative,imperative,7
XSLT,Arduino,declarative,imperative,0
XSLT,Fortran,declarative,imperative,0
XSLT,Elixir,declarative,functional,0
XSLT,Groovy,declarative,functional,4
XSLT,Haskell,declarative,functional,0
XSLT,Clojure,declarative,functional,1
XSLT,Erlang,declarative,functional,2
XSLT,OCaml,declarative,functional,0
XSLT,Common Lisp,declarative,functional,1
XSLT,HTML,declarative,declarative,18
XSLT,CSS,declarative,declarative,9
XSLT,XSLT,declarative,declarative,204
XSLT,Elm,declarative,declarative,0
XSLT,PLpgSQL,declarative,declarative,0
XSLT,Nix,declarative,declarative,0
Elm,Roff,declarative,undefined,0
Elm,SaltStack,declarative,undefined,1
Elm,Vala,declarative,undefined,0
Elm,Shell,declarative,scripted,3
Elm,PowerShell,declarative,scripted,1
Elm,Vim script,declarative,scripted,0
Elm,Emacs Lisp,declarative,scripted,1
Elm,Batchfile,declarative,scripted,0
Elm,PHP,declarative,procedural,4
Elm,C++,declarative,procedural,3
Elm,JavaScript,declarative,oob,24
Elm,Python,declarative,oob,8
Elm,Java,declarative,oob,1
Elm,Ruby,declarative,oob,4
Elm,C#,declarative,oob,1
Elm,TypeScript,declarative,oob,2
Elm,Objective-C,declarative,oob,1
Elm,Jupyter Notebook,declarative,oob,1
Elm,Kotlin,declarative,oob,0
Elm,Dart,declarative,oob,1
Elm,Go,declarative,multi,4
Elm,Swift,declarative,multi,1
Elm,Scala,declarative,multi,1
Elm,R,declarative,multi,0
Elm,Rust,declarative,multi,3
Elm,Perl,declarative,multi,2
Elm,Lua,declarative,multi,1
Elm,CoffeeScript,declarative,multi,1
Elm,Matlab,declarative,multi,0
Elm,Julia,declarative,multi,1
Elm,Visual Basic,declarative,multi,1
Elm,D,declarative,multi,1
Elm,F#,declarative,multi,0
Elm,Assembly,declarative,machine,0
Elm,C,declarative,imperative,2
Elm,Arduino,declarative,imperative,0
Elm,Fortran,declarative,imperative,0
Elm,Elixir,declarative,functional,3
Elm,Groovy,declarative,functional,1
Elm,Haskell,declarative,functional,8
Elm,Clojure,declarative,functional,1
Elm,Erlang,declarative,functional,1
Elm,OCaml,declarative,functional,0
Elm,Common Lisp,declarative,functional,0
Elm,HTML,declarative,declarative,11
Elm,CSS,declarative,declarative,7
Elm,XSLT,declarative,declarative,0
Elm,Elm,declarative,declarative,142
Elm,PLpgSQL,declarative,declarative,0
Elm,Nix,declarative,declarative,0
PLpgSQL,Roff,declarative,undefined,0
PLpgSQL,SaltStack,declarative,undefined,0
PLpgSQL,Vala,declarative,undefined,0
PLpgSQL,Shell,declarative,scripted,10
PLpgSQL,PowerShell,declarative,scripted,0
PLpgSQL,Vim script,declarative,scripted,0
PLpgSQL,Emacs Lisp,declarative,scripted,0
PLpgSQL,Batchfile,declarative,scripted,0
PLpgSQL,PHP,declarative,procedural,4
PLpgSQL,C++,declarative,procedural,6
PLpgSQL,JavaScript,declarative,oob,31
PLpgSQL,Python,declarative,oob,17
PLpgSQL,Java,declarative,oob,12
PLpgSQL,Ruby,declarative,oob,4
PLpgSQL,C#,declarative,oob,5
PLpgSQL,TypeScript,declarative,oob,3
PLpgSQL,Objective-C,declarative,oob,0
PLpgSQL,Jupyter Notebook,declarative,oob,1
PLpgSQL,Kotlin,declarative,oob,1
PLpgSQL,Dart,declarative,oob,0
PLpgSQL,Go,declarative,multi,2
PLpgSQL,Swift,declarative,multi,0
PLpgSQL,Scala,declarative,multi,1
PLpgSQL,R,declarative,multi,1
PLpgSQL,Rust,declarative,multi,0
PLpgSQL,Perl,declarative,multi,2
PLpgSQL,Lua,declarative,multi,0
PLpgSQL,CoffeeScript,declarative,multi,0
PLpgSQL,Matlab,declarative,multi,0
PLpgSQL,Julia,declarative,multi,0
PLpgSQL,Visual Basic,declarative,multi,0
PLpgSQL,D,declarative,multi,0
PLpgSQL,F#,declarative,multi,0
PLpgSQL,Assembly,declarative,machine,0
PLpgSQL,C,declarative,imperative,6
PLpgSQL,Arduino,declarative,imperative,0
PLpgSQL,Fortran,declarative,imperative,0
PLpgSQL,Elixir,declarative,functional,0
PLpgSQL,Groovy,declarative,functional,0
PLpgSQL,Haskell,declarative,functional,1
PLpgSQL,Clojure,declarative,functional,0
PLpgSQL,Erlang,declarative,functional,0
PLpgSQL,OCaml,declarative,functional,1
PLpgSQL,Common Lisp,declarative,functional,0
PLpgSQL,HTML,declarative,declarative,11
PLpgSQL,CSS,declarative,declarative,7
PLpgSQL,XSLT,declarative,declarative,0
PLpgSQL,Elm,declarative,declarative,0
PLpgSQL,PLpgSQL,declarative,declarative,130
PLpgSQL,Nix,declarative,declarative,0
Nix,Roff,declarative,undefined,0
Nix,SaltStack,declarative,undefined,0
Nix,Vala,declarative,undefined,0
Nix,Shell,declarative,scripted,1
Nix,PowerShell,declarative,scripted,0
Nix,Vim script,declarative,scripted,0
Nix,Emacs Lisp,declarative,scripted,2
Nix,Batchfile,declarative,scripted,0
Nix,PHP,declarative,procedural,1
Nix,C++,declarative,procedural,7
Nix,JavaScript,declarative,oob,5
Nix,Python,declarative,oob,4
Nix,Java,declarative,oob,1
Nix,Ruby,declarative,oob,3
Nix,C#,declarative,oob,0
Nix,TypeScript,declarative,oob,1
Nix,Objective-C,declarative,oob,0
Nix,Jupyter Notebook,declarative,oob,0
Nix,Kotlin,declarative,oob,0
Nix,Dart,declarative,oob,0
Nix,Go,declarative,multi,1
Nix,Swift,declarative,multi,0
Nix,Scala,declarative,multi,1
Nix,R,declarative,multi,0
Nix,Rust,declarative,multi,2
Nix,Perl,declarative,multi,1
Nix,Lua,declarative,multi,2
Nix,CoffeeScript,declarative,multi,0
Nix,Matlab,declarative,multi,0
Nix,Julia,declarative,multi,0
Nix,Visual Basic,declarative,multi,0
Nix,D,declarative,multi,0
Nix,F#,declarative,multi,0
Nix,Assembly,declarative,machine,0
Nix,C,declarative,imperative,5
Nix,Arduino,declarative,imperative,0
Nix,Fortran,declarative,imperative,0
Nix,Elixir,declarative,functional,0
Nix,Groovy,declarative,functional,0
Nix,Haskell,declarative,functional,13
Nix,Clojure,declarative,functional,0
Nix,Erlang,declarative,functional,0
Nix,OCaml,declarative,functional,0
Nix,Common Lisp,declarative,functional,0
Nix,HTML,declarative,declarative,1
Nix,CSS,declarative,declarative,0
Nix,XSLT,declarative,declarative,0
Nix,Elm,declarative,declarative,0
Nix,PLpgSQL,declarative,declarative,0
Nix,Nix,declarative,declarative,100
